Tipo,Label,Nombre
C,¿Por qué razón califica así la satisfacción con el Carnaval como la principal actividad cultural y recreativa de la ciudad?- 4 y 5,CR1F_45_*
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Actividades deportivas como espectador (sin incluir por televisión) la mayoría de las veces?,CR1G_1
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Conferencias la mayoría de las veces?,CR1G_10
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Festivales la mayoría de las veces?,CR1G_11
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Tertulias la mayoría de las veces?,CR1G_12
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Carnaval la mayoría de las veces?,CR1G_13
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ceremonias u oficios religiosos,CR1G_14
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Leer libros/periódicos/revistas,CR1G_15
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Leer libros,CR1G_16
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Visitar museos/galerías la mayoría de las veces?,CR1G_17
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Navegar en internet,CR1G_18
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Feria de las flores,CR1G_19
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Practicar algún deporte/actividad física (sin incluir ciclovía)la mayoría de las veces?,CR1G_2
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Baila/ sale a bailar la mayoría de las veces?,CR1G_21
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a la playa la mayoría de las veces?,CR1G_22
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a festividades populares la mayoría de las veces?,CR1G_23
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a festividades populares la mayoría de las veces?,CR1G_24
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Cabalgatas la mayoría de las veces?,CR1G_25
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Visita Monumentos sitios históricos la mayoría de las veces?,CR1G_26
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a los restaurantes la mayoría de las veces?,CR1G_27
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Audiciones musicales la mayoría de las veces?,CR1G_28
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Participar en la Ciclovía la mayoría de las veces?,CR1G_3
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a parques la mayoría de las veces?,CR1G_4
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Teatro  la mayoría de las veces?,CR1G_5
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Cine la mayoría de las veces?,CR1G_6
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ver Películas de vídeo,CR1G_7
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ir a Conciertos la mayoría de las veces?,CR1G_8
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Otros? Cual,CR1G_89
N,¿Cuál  cree usted que describe mejor la frecuencia con la que usted asiste a -Ferias la mayoría de las veces?,CR1G_9
N,Cuando usted va a - Actividades deportivas como espectador (sin incluir por televisión) generalmente paga o asiste gratis.,CR1H_1
N,Cuando usted va a - Conferencias generalmente paga o asiste gratis.,CR1H_10
N,Cuando usted va a - Festivales generalmente paga o asiste gratis.,CR1H_11
N,Cuando usted va a - Tertulias generalmente paga o asiste gratis.,CR1H_12
N,Cuando usted va a - Carnaval generalmente paga o asiste gratis.,CR1H_13
N,Cuando usted va a - Ceremonias u oficios religiosos- generalmente paga o asiste gratis.,CR1H_14
N,Cuando usted va a - Leer libros periódicos/revistas generalmente paga o asiste gratis.,CR1H_15
N,Cuando usted va a - Leer libros- generalmente paga o asiste gratis.,CR1H_16
N,Cuando usted va a - Visitar museos/galerías generalmente paga o asiste gratis.,CR1H_17
N,Cuando usted va a - Navegar en internet- generalmente paga o asiste gratis.,CR1H_18
N,Cuando usted va a - Baila/ sale a bailar generalmente paga o asiste gratis.,CR1H_19
N,Cuando usted va a - Practicar algún deporte/actividad física (sin incluir ciclovía) generalmente paga o asiste gratis.,CR1H_2
N,Cuando usted va a - Feria de las Flores generalmente paga o asiste gratis.,CR1H_20
N,Cuando usted va a - La playa generalmente paga o asiste gratis.,CR1H_21
N,Cuando usted va a - Festividades populares generalmente paga o asiste gratis.,CR1H_22
N,Cuando usted va a - Cabalgatas generalmente paga o asiste gratis.,CR1H_23
N,Cuando usted va a - Visita Monumentos sitios históricos generalmente paga o asiste gratis.,CR1H_24
N,Cuando usted va a - los restaurantes generalmente paga o asiste gratis.,CR1H_25
N,Cuando usted va a - Audiciones musicales generalmente paga o asiste gratis.,CR1H_26
N,Cuando usted va a - Participar en la Ciclovía generalmente paga o asiste gratis.,CR1H_3
N,Cuando usted va a - Ir a parques generalmente paga o asiste gratis.,CR1H_4
N,Cuando usted va a - Teatro generalmente paga o asiste gratis.,CR1H_5
N,Cuando usted va a - Cine generalmente paga o asiste gratis.,CR1H_6
N,Cuando usted va a - Ver Películas de video- generalmente paga o asiste gratis.,CR1H_7
N,Cuando usted va a - Conciertos generalmente paga o asiste gratis.,CR1H_8
N,"Cuando usted va a - ""Otra"" generalmente paga o asiste gratis.",CR1H_89
N,Cuando usted va a - Ferias generalmente paga o asiste gratis.,CR1H_9
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Actividades deportivas como espectador (sin incluir por televisión)- la mayoría de las veces?,CR1I_1
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Conferencias- la mayoría de las veces?,CR1I_10
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Festivales - la mayoría de las veces?,CR1I_11
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Tertulias- la mayoría de las veces?,CR1I_12
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Carnaval- la mayoría de las veces?,CR1I_13
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Ceremonias u oficios religiosos- la mayoría de las veces?,CR1I_14
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Leer periódicos/revistas- la mayoría de las veces?,CR1I_15
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Leer libros- la mayoría de las veces?,CR1I_16
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Visitar museos/galerías- la mayoría de las veces?,CR1I_17
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Navegar en internet- la mayoría de las veces?,CR1I_18
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Baila/ sale a bailar- la mayoría de las veces?,CR1I_19
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Practicar algún deporte/actividad física (sin incluir ciclovía)- la mayoría de las veces?,CR1I_2
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Feria de las Flores,CR1I_20
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: - la playa- la mayoría de las veces?,CR1I_21
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Festividades populares- la mayoría de las veces?,CR1I_22
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Cabalgatas la mayoría de las veces?,CR1I_23
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Visita Monumentos sitios históricos la mayoría de las veces?,CR1I_24
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: - los restaurantes la mayoría de las veces?,CR1I_25
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Audiciones musicales la mayoría de las veces?,CR1I_26
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Participar en la Ciclovía- la mayoría de las veces?,CR1I_3
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Ir a parques- la mayoría de las veces?,CR1I_4
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Teatro - la mayoría de las veces?,CR1I_5
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Cine- la mayoría de las veces?,CR1I_6
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Ver Películas de video- la mayoría de las veces?,CR1I_7
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Conciertos- la mayoría de las veces?,CR1I_8
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Otra ¿cuál? - la mayoría de las veces?,CR1I_89
N,De las siguientes opciones ¿cuál  cree usted que describe mejor los lugares a los que usted asiste a: -Ferias- la mayoría de las veces?,CR1I_9
E,¿Qué tan satisfecho(a) está usted en general con la oferta cultural de la ciudad usando estas opciones? Puede utilizar cualquier número de la escala,CR2
C,¿Por qué razón califica así la satisfacción con la oferta cultural de la ciudad? ¿Alguna otra razón? - Calificaciones 1 y 2,CR2A_12_*
C,¿Por qué razón califica así la satisfacción con la oferta cultural de la ciudad? ¿Alguna otra razón? - Calificación 3,CR2A_3_*
C,¿Por qué razón califica así la satisfacción con la oferta cultural de la ciudad? ¿Alguna otra razón? - Calificación 4 y 5,CR2A_45_*
E,"Cómo califica usted la oferta de cultura y oportunidades para esparcimiento y deporte en la ciudad, 1 siendo muy mala, y 5 siendo muy buena?",CR2B
C,En la ciudad se realizan durante el año actividades [DEPORTIVAS Y] recreativas. ¿En cuál o cuáles de las actividades descritas en esta tarjeta participó usted en el último año en [CIUDAD] [CON REGULARIDAD]?,CR3_*
N,Usted ha visitado durante el último año alguna de las bibliotecas públicas de la ciudad?,CR3A
C,"De la siguiente lista de bibliotecas del distrito que le voy a entregar, ¿podría indicarme si en el último año usted ha visitado alguna de ellas, cuales?",CR3B_*
E,¿Qué tan satisfecho(a) está usted en general con la oferta deportiva y recreativa de la ciudad usando estas opciones? Puede utilizar cualquier número de la escala.,CR4
C,¿Por qué razón califica así la satisfacción con la oferta deportiva y recreativa de la ciudad? ¿Alguna otra razón? - Calificaciones 1 y 2,CR4A_12_*
C,¿Por qué razón califica así la satisfacción con la oferta deportiva y recreativa de la ciudad? ¿Alguna otra razón? - Calificación 3,CR4A_3_*
C,¿Por qué razón califica así la satisfacción con la oferta deportiva y recreativa de la ciudad? ¿Alguna otra razón? - Calificaciones 4 y 5,CR4A_45_*
E,"Usando las opciones de esta tarjeta, ¿qué tan satisfecho(a) está usted en general con las bibliotecas públicas de Bogotá? Puede utilizar cualquier número de la escala.",CR4B
N,En Medellín en los últimos años se vienen renovando y construyendo espacios para aprendizaje y disfrute de ciudadanía. Voy a leer un listado de escenarios de ciudad para que usted me diga si tiene una imagen favorable o desfavorable Parque Explora,CR5_1
N,En Medellín en los últimos años se vienen renovando y construyendo espacios para aprendizaje y disfrute de la ciudadanía. Voy a leer un listado de escenarios de ciudad para que usted me diga si tiene una imagen favorable o desfavorable Parque Arví,CR5_2
N,En Medellín en los últimos años se vienen renovando y construyendo espacios para aprendizaje y disfrute de la ciudadanía. Voy a leer un listado de escenarios de ciudad para que usted me diga si tiene una imagen favorable o desfavorable Parque Norte,CR5_3
N,En Medellín los últimos años se vienen renovando y construyendo espacios para aprendizaje y disfrute de la ciudadanía. Voy a leer un listado de escenarios de ciudad para que usted me diga si tiene una imagen favorable o desfavorable Jardín Botánico,CR5_4
N,"En Medellín los últimos años se vienen renovando y construyendo espacios para aprendizaje y disfrute de la ciudadanía. Voy a leer unos escenarios de ciudad para que usted me diga, tiene una imagen favorable o desfavorable Museo de Antioquia",CR5_5
N,"En Medellín los últimos años se vienen renovando y construyendo espacios para aprendizaje y disfrute de la ciudadanía. Voy a leer un listado de escenarios de ciudad para que usted me diga, tiene una imagen favorable o desfavorable Planetario",CR5_6
N,"En CIUDAD se viene renovando y construyendo espacios para aprendizaje y disfrute. Voy a leer unos escenarios de ciudad para que  me diga, tiene una imagen favorable o desfavorable Parques Biblioteca: Santo Domingo  San Javier, Belén, La Ladera",CR5_7
N,"En Medellín los últimos años se viene renovando y construyendo espacios para aprendizaje y disfrute ciudadano. Voy a leer un listado de escenarios de ciudad para que usted me diga, tiene una imagen favorable o desfavorable Biblioteca Pública Piloto",CR5_8
C,"En el último año, al momento de realizar deporte, actividad física y/o recreación activa usted lo hace como integrante de…",CR6_*
