Variables,id_label,label
CC6_15,1,Completamente en desacuerdo
CC6_15,2,2
CC6_15,3,3
CC6_15,4,4
CC6_15,5,Completamente De Acuerdo
CC6_15,92,No Sabe / No Responde
CC6_16,1,Completamente en desacuerdo
CC6_16,2,2
CC6_16,3,3
CC6_16,4,4
CC6_16,5,Completamente De Acuerdo
CC6_16,92,No Sabe / No Responde
CC6_17,1,Completamente en desacuerdo
CC6_17,2,2
CC6_17,3,3
CC6_17,4,4
CC6_17,5,Completamente De Acuerdo
CC6_17,92,No Sabe / No Responde
CC6_18,1,Completamente en desacuerdo
CC6_18,2,2
CC6_18,3,3
CC6_18,4,4
CC6_18,5,Completamente De Acuerdo
CC6_18,92,No Sabe / No Responde
CC6_19,1,Completamente en desacuerdo
CC6_19,2,2
CC6_19,3,3
CC6_19,4,4
CC6_19,5,Completamente De Acuerdo
CC6_19,92,No Sabe / No Responde
CC6_2,1,Completamente en desacuerdo
CC6_2,2,2
CC6_2,3,3
CC6_2,4,4
CC6_2,5,Completamente De Acuerdo
CC6_2,92,No Sabe / No Responde
CC6_20,1,Completamente en desacuerdo
CC6_20,2,2
CC6_20,3,3
CC6_20,4,4
CC6_20,5,Completamente De Acuerdo
CC6_20,92,No Sabe / No Responde
CC6_21,1,Completamente en desacuerdo
CC6_21,2,2
CC6_21,3,3
CC6_21,4,4
CC6_21,5,Completamente De Acuerdo
CC6_21,92,No Sabe / No Responde
CC6_22,1,Completamente en desacuerdo
CC6_22,2,2
CC6_22,3,3
CC6_22,4,4
CC6_22,5,Completamente De Acuerdo
CC6_22,92,No Sabe / No Responde
CC6_23,1,Completamente en desacuerdo
CC6_23,2,2
CC6_23,3,3
CC6_23,4,4
CC6_23,5,Completamente De Acuerdo
CC6_23,92,No Sabe / No Responde
CC6_24,1,Completamente en desacuerdo
CC6_24,2,2
CC6_24,3,3
CC6_24,4,4
CC6_24,5,Completamente De Acuerdo
CC6_24,92,No Sabe / No Responde
CC6_25,1,Completamente en desacuerdo
CC6_25,2,2
CC6_25,3,3
CC6_25,4,4
CC6_25,5,Completamente De Acuerdo
CC6_25,92,No Sabe / No Responde
CC6_26,1,Completamente en desacuerdo
CC6_26,2,2
CC6_26,3,3
CC6_26,4,4
CC6_26,5,Completamente De Acuerdo
CC6_26,92,No Sabe / No Responde
CC6_27,1,Completamente en desacuerdo
CC6_27,2,2
CC6_27,3,3
CC6_27,4,4
CC6_27,5,Completamente De Acuerdo
CC6_27,92,No Sabe / No Responde
CC6_3,1,Completamente en desacuerdo
CC6_3,2,2
CC6_3,3,3
CC6_3,4,4
CC6_3,5,Completamente De Acuerdo
CC6_3,92,No Sabe / No Responde
CC6_4,1,Completamente en desacuerdo
CC6_4,2,2
CC6_4,3,3
CC6_4,4,4
CC6_4,5,Completamente De Acuerdo
CC6_4,92,No Sabe / No Responde
CC6_5,1,Completamente en desacuerdo
CC6_5,2,2
CC6_5,3,3
CC6_5,4,4
CC6_5,5,Completamente De Acuerdo
CC6_5,92,No Sabe / No Responde
CC6_6,1,Completamente en desacuerdo
CC6_6,2,2
CC6_6,3,3
CC6_6,4,4
CC6_6,5,Completamente De Acuerdo
CC6_6,92,No Sabe / No Responde
CC6_7,1,Completamente en desacuerdo
CC6_7,2,2
CC6_7,3,3
CC6_7,4,4
CC6_7,5,Completamente De Acuerdo
CC6_7,92,No Sabe / No Responde
CC6_8,1,Completamente en desacuerdo
CC6_8,2,2
CC6_8,3,3
CC6_8,4,4
CC6_8,5,Completamente De Acuerdo
CC6_8,92,No Sabe / No Responde
CC6_9,1,Completamente en desacuerdo
CC6_9,2,2
CC6_9,3,3
CC6_9,4,4
CC6_9,5,Completamente De Acuerdo
CC6_9,92,No Sabe / No Responde
CC6A,1,Votó por un candidato o partido
CC6A,2,Votó en blanco
CC6A,3,No votó
CC6A,91,No Recuerda
CC6B,1,Las propuestas e ideas
CC6B,2,El carisma o personalidad del candidato
CC6B,3,La opinión de amigos y familiares
CC6B,4,Por su partido o movimiento político
CC6B,5,Para poder obtener beneficios personales
CC6B,6,Porque era un candidato nuevo
CC6B,7,Ejercer el derecho al voto
CC6B,8,Por apoyar al candidato
CC6B,9,Amistad con el candidato
CC6B,10,Voto en blanco
CC6B,11,El día libre por votar
CC6B,89,Otro. ¿Cuál?
CC6B,90,Ninguno
CC6B,91,No Recuerda
CC6B,92,No Sabe / No Responde
CC6B,93,No responde
CC6B,94,cualquiera
CC6B,95,Todos
CC6B,96,No aplica
CC6C,1,No conocía propuestas ni candidatos
CC6C,2,No confía en los políticos
CC6C,3,Considera al Concejo como una institución inútil
CC6C,4,No sabe qué hace el Concejo
CC6C,5,No cree que su voto cambie las cosas
CC6C,6,Nadie lo convenció
CC6C,7,No pudo votar
CC6C,8,No tenia la cédula / no tenia la cédula inscrita
CC6C,9,Era menor de edad
CC6C,10,No estaba en la ciudad
CC6C,11,No alcanzó / Falta de tiempo
CC6C,12,Pereza
CC6C,13,Nunca vota
CC6C,14,No le gusta votar / No le interesa
CC6C,15,No alcanzo a inscribir la cedula
CC6C,16,No participa en política
CC6C,17,Estaba trabajando
CC6C,18,Estaba enfermo/En situación riesgosa
CC6C,89,Otro. ¿Cuál?
CC6C,90,Ninguno
CC6C,91,No Recuerda
CC6C,92,No Sabe / No Responde
CC6C,93,No responde
CC6C,94,cualquiera
CC6C,95,Todos
CC6C,96,No aplica
CC6D,1,Definitivamente votará
CC6D,2,Probablemente votará
CC6D,3,No sabe
CC6D,4,Probablemente NO votará
CC6D,5,Definitivamente NO votará
CC6E,1,No conocía propuestas ni candidatos
CC6E,2,No confía en los políticos
CC6E,3,Considera al Concejo como una institución inútil
CC6E,4,No sabe qué hace el Concejo
CC6E,5,No cree que su voto cambie las cosas
CC6E,6,Nadie lo convenció
CC6E,7,No pudo votar
CC6E,8,No tenia la cédula / No tenia la cédula inscrita
CC6E,9,Era menor de edad
CC6E,10,No estaba en Bogotá / No estaba en la ciudad
CC6E,11,No alcanzo / Falta de tiempo
CC6E,12,Pereza
CC6E,13,Nunca vota
CC6E,14,No le gusta votar / No le interesa
CC6E,15,No alcanzo a inscribir la cédula
CC6E,16,No participa en política
CC6E,89,Otro
CC6E,90,Ninguna
CC6E,91,No Recuerda
CC6E,92,No Sabe / No Responde
CC6E,93,No responde
CC6E,94,Cualquiera
CC6E,95,Todos
CC6E,96,No aplica
CC6F,1,Si
CC6F,2,No
CC6F,92,No Sabe / No Responde
CC6G,1,Si
CC6G,2,No
CC6H,1,Si
CC6H,2,No
CC7,1,Sí sabe
CC7,2,No sabe
CC7,92,No Sabe / No Responde
CC7A,1,Sí sabe
CC7A,2,No sabe
CC7A_1,1,Nada
CC7A_1,2,2
CC7A_1,3,3
CC7A_1,4,4
CC7A_1,5,Mucho
CC7B_1,1,Nada
CC7B_1,2,2
CC7B_1,3,3
CC7B_1,4,4
CC7B_1,5,Mucho
CC7B_2,1,Nada
CC7B_2,2,2
CC7B_2,3,3
CC7B_2,4,4
CC7B_2,5,Mucho
CC7B_3,1,Nada
CC7B_3,2,2
CC7B_3,3,3
CC7B_3,4,4
CC7B_3,5,Mucho
CC7B_4,1,Nada
CC7B_4,2,2
CC7B_4,3,3
CC7B_4,4,4
CC7B_4,5,Mucho
CC7C_1,1,En descuerdo
CC7C_1,2,2
CC7C_1,3,3
CC7C_1,4,4
CC7C_1,5,Completamente De Acuerdo
CC7C_1,92,No Sabe / No Responde
CC7C_2,1,En descuerdo
CC7C_2,2,2
CC7C_2,3,3
CC7C_2,4,4
CC7C_2,5,Completamente De Acuerdo
CC7C_2,92,No Sabe / No Responde
CC7C_3,1,En descuerdo
CC7C_3,2,2
CC7C_3,3,3
CC7C_3,4,4
CC7C_3,5,Completamente De Acuerdo
CC7C_3,92,No Sabe / No Responde
CC7C_4,1,En descuerdo
CC7C_4,2,2
CC7C_4,3,3
CC7C_4,4,4
CC7C_4,5,Completamente De Acuerdo
CC7C_4,92,No Sabe / No Responde
CC7D_1,1,Nada importante
CC7D_1,2,2
CC7D_1,3,3
CC7D_1,4,4
CC7D_1,5,Muy importante
CC7D_1,92,No Sabe / No Responde
CC7D_2,1,Nada importante
CC7D_2,2,2
CC7D_2,3,3
CC7D_2,4,4
CC7D_2,5,Muy importante
CC7D_2,92,No Sabe / No Responde
CC7D_3,1,Nada importante
CC7D_3,2,2
CC7D_3,3,3
CC7D_3,4,4
CC7D_3,5,Muy importante
CC7D_3,92,No Sabe / No Responde
CC7D_4,1,Nada importante
CC7D_4,2,2
CC7D_4,3,3
CC7D_4,4,4
CC7D_4,5,Muy importante
CC7D_4,92,No Sabe / No Responde
CC7D_5,1,Nada importante
CC7D_5,2,2
CC7D_5,3,3
CC7D_5,4,4
CC7D_5,5,Muy importante
CC7D_5,92,No Sabe / No Responde
CC7E_1,1,Si
CC7E_1,2,No
CC7E_1,92,No Sabe / No Responde
CC7E_2,1,Si
CC7E_2,2,No
CC7E_2,92,No Sabe / No Responde
CC7E_3,1,Si
CC7E_3,2,No
CC7E_3,92,No Sabe / No Responde
CC7E_4,1,Si
CC7E_4,2,No
CC7E_4,92,No Sabe / No Responde
CC7E_5,1,Si
CC7E_5,2,No
CC7E_5,92,No Sabe / No Responde
CC8,1,Sí lo conoce
CC8,2,No lo conoce
CC8,92,No Sabe / No Responde
CC9,1,Sí
CC9,2,No
CC9,92,No Sabe / No Responde
CC9A,1,Ciudad Cómo Vamos
CC9A,2,Concejo Cómo Vamos
CC9A,90,Ninguno
CC9A_*,1,Informes de prensa
CC9A_*,2,Entrevistas o notas radiales
CC9A_*,3,Noticieros de televisión
CC9A_*,4,Boletines o informes del Programa
CC9A_*,5,A través de Internet
CC9A_*,6,Programas de Opinión / Programas de Televisión
CC9A_*,7,Canales de Televisión (Capital . City Tv)
CC9A_*,8,Supercades
CC9A_*,9,Familiares / Ciudadanos / Muchachos vestidos con el lema
CC9A_*,10,Avisos en la calle
CC9A_*,11,Presentación conferencia
CC9A_*,12,Alguien le comentó / Un amigo le contó
CC9A_*,89,"Otro, Cual?"
CC9A_*,90,Ninguno
CC9A_*,91,No Recuerda
CC9A_*,92,No Sabe / No Responde
CC9A_*,93,No responde
CC9A_*,94,Cualquiera
CC9A_*,95,Todos
CC9A_*,96,No Aplica
CC9A_*,97,Ningún otro
CC9B,1,Ciudad Cómo Vamos
CC9B,2,Concejo Cómo Vamos
CC9B,90,Ninguno
CC9C,1,Ciudad Cómo Vamos
CC9C,2,Concejo Cómo Vamos
CC9C,90,Ninguno
CIUDAD,5001,Medellín
CIUDAD,8001,Barranquilla
CIUDAD,11001,Bogotá
CIUDAD,13001,Cartagena
CIUDAD,17001,Manizales
CIUDAD,20001,Valledupar
CIUDAD,54001,Cucuta
CIUDAD,66001,Pereira
CIUDAD,68001,Bucaramanga Metropolitana
CIUDAD,73001,Ibagué
CIUDAD,76001,Cali
CIUDAD,76892,Yumbo
CO1,1,agencias de investigación que hacen encuestas
CO1,2,agencias de publicidad
CO1,3,algunas entidades oficiales o del estado
CO1_1,1,Nada
CO1_1,2,2
CO1_1,3,3
CO1_1,4,4
CO1_1,5,Totalmente
CO1_2,1,Nada
CO1_2,2,2
CO1_2,3,3
CO1_2,4,4
CO1_2,5,Totalmente
CO1_3,1,Nada
CO1_3,2,2
CO1_3,3,3
CO1_3,4,4
CO1_3,5,Totalmente
CO1_4,1,Nada
CO1_4,2,2
CO1_4,3,3
CO1_4,4,4
CO1_4,5,Totalmente
CO1_5,1,Nada
CO1_5,2,2
CO1_5,3,3
CO1_5,4,4
CO1_5,5,Totalmente
CO1_6,1,Nada
CO1_6,2,2
CO1_6,3,3
CO1_6,4,4
CO1_6,5,Totalmente
CO1_7,1,Nada
CO1_7,2,2
CO1_7,3,3
CO1_7,4,4
CO1_7,5,Totalmente
CO10_1,1,Muy insatisfecho
CO10_1,2,Algo insatisfecho
CO10_1,3,Ni satisfecho ni insatisfecho
CO10_1,4,Algo satisfecho
CO10_1,5,Muy satisfecho
CO10_2,1,Muy insatisfecho
CO10_2,2,Algo insatisfecho
CO10_2,3,Ni satisfecho ni insatisfecho
CO10_2,4,Algo satisfecho
CO10_2,5,Muy satisfecho
CO10_3,1,Muy insatisfecho
CO10_3,2,Algo insatisfecho
CO10_3,3,Ni satisfecho ni insatisfecho
CO10_3,4,Algo satisfecho
CO10_3,5,Muy satisfecho
CO10_4,1,Muy insatisfecho
CO10_4,2,Algo insatisfecho
CO10_4,3,Ni satisfecho ni insatisfecho
CO10_4,4,Algo satisfecho
CO10_4,5,Muy satisfecho
CO10_5,1,Muy insatisfecho
CO10_5,2,Algo insatisfecho
CO10_5,3,Ni satisfecho ni insatisfecho
CO10_5,4,Algo satisfecho
CO10_5,5,Muy satisfecho
CO10_6,1,Muy insatisfecho
CO10_6,2,Algo insatisfecho
CO10_6,3,Ni satisfecho ni insatisfecho
CO10_6,4,Algo satisfecho
CO10_6,5,Muy satisfecho
CO11,1,Sí
CO11,2,No
CO11,92,No Sabe / No Responde
CO12,1,Sí
CO12,2,No
CO12,92,No Sabe / No Responde
CO12A,1,Sí
CO12A,2,No
CO12A,92,No Sabe / No Responde
CO13,1,Arriendo/ Cuota hipotecaria
CO13,2,Gastos en educación
CO13,3,Aportes a seguridad social
CO13,4,Gastos en salud
CO13,5,Gastos en transporte
CO13,6,Gastos en alimentación
CO13,7,Pago de servicios públicos
CO13,8,Créditos/ deudas
CO13,9,Gastos en recreación/ diversión/ vacaciones
CO13,10,Impuestos
CO13,11,No comprar ropa/ joyas/ lujos
CO13,12,Empeña las cosas
CO13,13,Televisión por cable
CO13,14,Recreación
CO13,15,Obligaciones bancarias/Bancos/Tarjetas
CO13,16,Administración del conjunto
CO13,17,Electrodomésticos/Empeño
CO13,18,Cosas de la casa
CO13,19,Carro
CO13,20,Gastos personales
CO13,21,Pago de impuestos/Predial/valorización/catastro
CO13,22,Diversión y entretenimiento/Club
CO13,23,Vestuario
CO13,24,Internet
CO13,25,Canasta familiar
CO13,26,Se ha endeudado con prestamos
CO13,27,"Reducción de gastos otros (Recreación, Gastos personales, Crédito, Impuesto predial)"
CO13,28,Lujos personales
CO13,29,Brindar una ayuda a un familiar
CO13,30,Gas natural
CO13,31,Compra de vestuario/Necesidades personales
CO13,32,Cuotas de créditos / Prestamos /
CO13,33,Empeñar prendas
CO13,89,Otro. ¿Cuál?
CO13,90,Nada/Ninguna
CO13,91,No Recuerda
CO13,92,No Sabe / No Responde
CO13,93,No responde
CO13,94,Cualquiera
CO13,95,Todos
CO13,96,No aplica
CO14,1,"Acueducto, alcantarillado y aseo"
CO14,2,Energía eléctrica
CO14,3,Gas natural
CO14,4,Teléfono fijo
CO14,5,Celular
CO14,6,Televisión por cable
CO14,7,Internet
CO14,8,Impuestos
CO14,9,Mega obras
CO14,10,Teléfono sin especificar
CO14,88,No especifico servicio
CO14,89,Otro. ¿Cuál?
CO14,90,Ninguno
CO14,92,No Sabe / No Responde
CO14,95,Todos los servicios
CO14A,1,Energía eléctrica
CO14A,2,"Acueducto, Alcantarillado y Aseo"
CO14A,3,Teléfono
CO14A,4,Gas
CO14A,90,Ninguno
CO14B,1,Energía eléctrica
CO14B,2,"Acueducto, Alcantarillado y Aseo"
CO14B,3,Teléfono
CO14B,4,Gas
CO14B,90,Ninguno
CO15,1,Menos de 566.000
CO15,2,De $566.000 a $999.999
CO15,3,De $1.000.000 a $1.999.999
CO15,4,De $2.000.000 a $2.999.999
CO15,5,De $3.000.000 a $3.999.999
CO15,6,De $4.000.000 a $4.999.999
CO15,7,De $5.000.000 a $5.999.999
CO15,8,De $6.000.000 a $6.999.999
CO15,9,De $7.000.000 a $7.999.999
CO15,10,De $8.000.000 a $8.999.999
CO15,11,De $9.000.000 a $9.999.999
CO15,12,De $10.000.000 o más
CO15,13,"Menos de $616,000"
CO15,14,De $616.000 a $1.232.000
CO15,15,"De $1.232.001 a $ 2.464.000
4 De $2.464.001 a $3.696.000
5 De $3.696.001 a $4.928.000
6 Más de $4.928.000"
CO15,16,"De $2.464.001 a $3.696.000
4 De $2.464.001 a $3.696.000
5 De $3.696.001 a $4.928.000
6 Más de $4.928.000"
CO15,17,De $3.696.001 a $4.928.000
CO15,18,Más de $4.928.000
CO15,93,No responde
CO16,1,Energía
CO16,2,"Acueducto, alcantarillado, y aseo"
CO16,3,Teléfono
CO16,4,Gas
CO16,90,Ninguno
CO17,1,Si
CO17,2,No
CO18,1,Va a mejorar mucho
CO18,2,Va a mejorar algo
CO18,3,Seguirá igual
CO18,4,Empeorara algo
CO18,5,Empeorara mucho
CO19,1,Si
CO19,2,No
CO1A,1,Muy insatisfecho
CO1A,2,Algo insatisfecho
CO1A,3,Ni satisfecho ni insatisfecho
CO1A,4,Algo satisfecho
CO1A,5,Muy satisfecho
CO1B,1,Están trabajando/ tienen un buen empleo
CO1B,2,Están bien económicamente/ Hay estabilidad económica/ hay buenos ingresos/ todos aportan
CO1B,3,Pueden cubrir las necesidades del hogar/ Pueden sostenerlo
CO1B,4,El mercado laboral es amplio/ Hay buena oferta laboral/ Es fácil conseguir empleo
CO1B,5,Los salarios son buenos/ Les pagan bien
CO1B,6,Hay estabilidad laboral
CO1B,7,Gracias al trabajo obtuvo vivienda
CO1B,8,Les brinda seguridad
CO1B,9,Les brinda tranquilidad
CO1B,10,Ayuda a mejorar la calidad de vida/ a salir a adelante
CO1B,11,Los ingresos de la familia los generan del exterior/ Tienen familiares en el exterior
CO1B,12,Trabajan en lo que les gusta/ Están satisfechos con su trabajo
CO1B,13,El gobierno ha generado empleo
CO1B,14,Los ingresos de la familia son generados por pensiones
CO1B,89,Otro
CO1B,92,No Sabe / No Responde
CO1B,93,No responde
CO1B,100,No hay empleo/ No hay oportunidades laborales/ Es muy difícil encontrar empleo
CO1B,101,No tienen estabilidad laboral
CO1B,102,No tienen buen salario/ Pagan poco
CO1B,103,Tienen límite de edad/ Después de cierta edad no contratan
CO1B,104,Sólo una parte de los miembros del hogar están laborando
CO1B,105,Exigen muchos requisitos para contratar
CO1B,106,Los recursos no alcanzan para sostener el hogar/ para mejorar la calidad de vida del hogar/ para progresar
CO1B,107,Las empresas no se preocupan por mejorar la calidad de vida/no brindan buenos beneficios/ buenos horarios
CO1B,108,Las personas que laboran no se sienten satisfechas
CO1B,109,La problemática/ economía del país es difícil
CO1B,110,Para obtener empleo es necesario recomendaciones/ palancas/ la ayuda de otra persona
CO1B,111,Se tiene que trabajar como independiente/ en trabajos no formales
CO1B,112,Algunos miembros del hogar no pueden laborar/ tienen discapacidad/ tienen problemas de salud
CO1B,113,Las personas no se interesan en buscar trabajo
CO1B_12,1,No hay empleo/ No hay oportunidades laborales/ Es muy difícil encontrar empleo
CO1B_12,2,No tienen estabilidad laboral
CO1B_12,3,No tienen buen salario/ Pagan poco
CO1B_12,4,Tienen límite de edad/ Después de cierta edad no contratan
CO1B_12,5,Sólo una parte de los miembros del hogar están laborando
CO1B_12,6,Exigen muchos requisitos para contratar
CO1B_12,7,Los recursos no alcanzan para sostener el hogar
CO1B_12,8,Las empresas no brindan beneficios
CO1B_12,9,Las personas que laboran no se sienten satisfechas
CO1B_12,10,Algunos miembros del hogar no pueden laborar/ discapacidad/ problemas de salud
CO1B_12,89,Otro. ¿Cuál?
CO1B_3,1,No hay empleo/ No hay oportunidades laborales/ Es muy difícil encontrar empleo
CO1B_3,2,No tienen estabilidad laboral
CO1B_3,3,No tienen buen salario/ Pagan poco
CO1B_3,4,Tienen límite de edad/ Después de cierta edad no contratan
CO1B_3,5,Sólo una parte de los miembros del hogar están laborando
CO1B_3,6,Exigen muchos requisitos para contratar
CO1B_3,7,Los recursos no alcanzan para sostener el hogar
CO1B_3,8,Las empresas no brindan beneficios
CO1B_3,9,Las personas que laboran no se sienten satisfechas
CO1B_3,10,Algunos miembros del hogar no pueden laborar/ discapacidad/ problemas de salud
CO1B_3,89,Otro. ¿Cuál?
CO1B_45,1,Están trabajando/ tienen un buen empleo
CO1B_45,2,Están bien económicamente/ Hay estabilidad económica/ hay buenos ingresos
CO1B_45,3,Pueden cubrir las necesidades del hogar
CO1B_45,4,El mercado laboral es amplio/ Hay buena oferta laboral/ Es fácil conseguir empleo
CO1B_45,5,Los salarios son buenos/ Les pagan bien
CO1B_45,6,Hay estabilidad laboral
CO1B_45,7,Les brinda tranquilidad
CO1B_45,8,Ayuda a mejorar la calidad de vida/ a salir a adelante
CO1B_45,9,Los ingresos de la familia los generan del exterior/ Tienen familiares en el exterior
CO1B_45,10,Trabajan en lo que les gusta/ Están satisfechos con su trabajo
CO1B_45,11,Los ingresos de la familia son generados por pensiones
CO1B_45,89,Otro. ¿Cuál?
CO2,1,Ha mejorado mucho
CO2,2,Ha mejorado algo 
CO2,3,Sigue igual
CO2,4,Ha empeorado algo
CO2,5,Ha empeorado mucho
CO2,92,No Sabe / No Responde
CO21,1,Si
CO21,2,No
CO21A,1,Nada
CO21A,2,2
CO21A,3,3
CO21A,4,4
CO21A,5,Mucho
CO22,1,Muy insatisfecho
CO22,2,Algo insatisfecho
CO22,3,Ni satisfecho ni insatisfecho
CO22,4,Algo satisfecho
CO22,5,Muy satisfecho
CO22,92,No conoce los programas de empleo
CO23,1,Trabajó tiempo completo
CO23,2,Trabajó tiempo parcial
CO23,3,No trabajó
CO24,1,"Como empleado, con un contrato permanente"
CO24,2,"Como empleado, con un contrato temporal"
CO24,3,Trabajó por cuenta propia
CO25,1,	De acuerdo
CO25,2,En desacuerdo
CO25,92,No Sabe / No Responde
CO3,1,El cierre de los negocios y empresas
CO3,2,El costo de los servicios públicos
CO3,3,El costo de la alimentación
CO3,4,El costo del vestuario
CO3,5,El costo de la vivienda
CO3,6,El costo de la educación
CO3,7,El costo de la salud
CO3,8,El costo del transporte
CO3,9,El costo de acceso a cultura/ recreación/ deporte
CO3,10,Uno o más miembros de la familia han perdido su empleo/ inestabilidad laboral
CO3,11,Uno o más miembros de la familia no recibieron aumento de sueldo/ no fue suficiente el aumento
CO3,12,"La familia creció, ahora los ingresos no alcanzan"
CO3,13,Falleció uno de los principales sostenes económicos de la familia
CO3,14,Algún negocio quebró/ no va como se esperaba
CO3,15,Separación/ divorcio de los padres
CO3,16,Dejaron de recibir remesas de familiares en el exterior
CO3,17,El costo de vida
CO3,18,Por mal estado de salud no puede laborar un miembro de la familia
CO3,19,Falta de oportunidades laborales
CO3,20,Es desplazado/ Los obligaron a dejar su vivienda/ ciudad
CO3,21,El costo de los impuestos
CO3,22,Dejó de recibir un ingreso adicional
CO3,23,Por la mala situación económica del país
CO3,24,Se independizó/ separó de la familia
CO3,25,Por el desempleo
